text,category
nintendo add medium playing nintendo releasing adapter handheld console play music video addon mean people download programme film clip file adaptor play back move release medium addon attempt japanese game giant protect dominance handheld gaming market nintendo said medium adapter available february japan nintendo successor hugely successful gameboy handheld game console went sale japan december two screen one touch sensitive also onboard shortrange wireless link let people play launch medium adapter attempt broaden appeal device widely seen response unveiling sony psp built multipurpose medium player game gadget start sony thought preparing prepackaged movie music psp addon also work gameboy advance nintendo dominates handheld gaming console world thanks successive version gameboy million gameboy advance handhelds sold around world dualscreen also thought selling well million expected sold end nintendo said plan sell medium adapter outside japan sale adapter expected cost yen roughly difference price higherpriced sony psp,tech
apple sue stop product leak computer firm apple issued lawsuit prevent online leak information future product lawsuit unidentified individual come week macworld conference san francisco used showcase new product complaint said unidentified individual recently misappropriated disseminated confidential information lawsuit filed santa clara california superior court apple famously secretive future product launch apple user equally famous speculating new technology company fan speculated recent week possibility new type ipod announced macworld conference apple said sevenpage complaint filed december know true name capacity whether individual associate corporate otherwise defendant company said would amend complaint discovered name allegedly leaked information first time apple sued people posted information future product internet december apple sued former contractor allegedly posted online drawing image engineering detail company powermac computer statement apple said current lawsuit apple filed civil complaint unnamed individual believe stole trade secret posted detailed information unannounced apple product internet,tech
gamer buy virtual land yearold gamer spent island exists computer roleplaying game rpg australian gamer known gaming moniker deathifier bought island online auction land exists within game project entropia rpg allows thousand player interact entropia allows gamers buy sell virtual item using real cash fan title often use auction site ebay sell virtual ware earlier year economist calculated massively multiplayer online roleplaying game mmorpgs gross economic impact equivalent gdp african nation namibia historic moment gaming history sale prove massive multiplayer online gaming reached new plateau said marco behrmann director community relation mindark game developer virtual island includes gigantic abandoned castle beautiful beach described ripe developing beachfront property deathifier make money investment able tax gamers come virtual land hunt mine gold also begun sell plot people wish build virtual home type investment definitely become trend online gaming said deathifier entopia economy let gamers exchange real currency ped project entropia dollar back real money ten peds equivalent one dollar typical item sold include iron ingot shogun armour gamers theoretically earn money accumulating peds acquisition good building land entropia universe mmorpgs become enormously popular last year hundred thousand gamers living alternate life fantasy world almost people registered player project entropia,tech
microsoft set sight spyware window user could soon paying microsoft keep free spyware following takeover antispyware firm giant microsoft said would soon release toolkit strip machine irritating program although initially free microsoft ruled charging people want keep toolkit date survey show almost every window infested spyware program everything bombard user advert steal login data microsoft said beta version toolkit clean window machine available within day designed running window utility clean spyware program constantly monitor happens regularly updated catch latest variant many microsofts security boosting program firewall window given away free mike nash vice president microsofts security business unit said still working pricing licensing issue charging future version discounted said well come plan roll said plan could turn lucrative one microsoft recent survey earthlink webroot found infested surreptitious software average one harbouring separate spyware program currently user wanting protection spyware turned free program spybot adaware spyware come many form benign exploit lazy browsing habit install subject user unwanted advert form hijack net browser setting force people view page would otherwise never visit malign spyware watch everything people steal login information personal data microsofts announcement spyware come bought small new york software firm giant company software term acquisition disclosed,tech
video phone help deaf people deaf people prefer communicate using british sign language bsl could soon phone conversation relayed using webcam videophones interpreter video relay service piloted royal national institute deaf people rnid organisation say unless service provided rate voice call beyond people pocket rnid urging telecom regulator ofcom reduce cost service current per minute make ordinary phone call service work putting deaf person visual contact bsl interpreter via webcam video phone interpreter relay deaf person conversation using telephone translates person response sign language many deaf people especially born deaf bsl first preferred mean communication alternative use textphones mean type message relayed via operator past ive used textphones problem said robert currington taking part pilot communicate bsl written english good take longer think english type message sometimes find difficult understand reply rnid say lagging behind country already making relay service available cost ordinary phone call technical economic reason providing equivalent access service deaf people said rnid technology director guido gybels australia sign language relay service already made universally available cost voice call failing provide fund video relay service sign language user telecommunication sector effectively discriminating already disenfranchised group ofcom say plan review service telecom company obliged provide early next year new technology including video relay service discussed interested party near future spokesman said power limited legislation proposal extend existing arrangement cover new service would government consider said currington like many bsl user hoping way found make costeffective service available relay service make phone conversation pleasure said show emotion easily bsl way hearing people express emotion voice call,tech
virus pose christmas email security firm warning window virus disguising electronic christmas card zafid virus translates christmas greeting subject line language person receiving infected email antivirus firm speculate multilingual ability helping malicious program spread widely online antivirus firm sophos said email currently net infected zafi virus like many window virus zafid plunder microsoft outlook email address mailsending software despatch across web new victim infected user must open attachment travelling message bear code malicious bug attachment email pose electronic christmas card anyone opening simply get crude image two smiley face virus subject line say merry christmas translates one language depending final suffix email address infected message sent message body email read happy holiday translated infected machine virus try disable antivirus firewall software open backdoor hand control writer virus virus thought spread widely south america italy spain bulgaria hungary original zafi virus appeared april year seen hoax several christmas already personally prefer traditional pen paper card recommend client said mikko hypponen head fsecures antivirus team,tech
fast lift rise record book two highspeed lift world tallest building officially recognised planet fastest lift take second whisk passenger top tall tfc tower taipei taiwan guinness book record declared per second speed two lift swiftest earth lift also pressure control system stop passenger ear popping ascend descend high speed total tfc tower lift doubledeckers escalator shuttle people around floor tfc tower due officially opened december superfast lift speed passenger tip tower second ascending track top speed lift translates mph kmh curiously lift take longer descend spend almost whole minute returning ground level top tfc tower key new technology applied world fastest elevator include pressure control system adjusts atmospheric pressure inside car using suction discharge blower preventing ear popping active control system try balance lift finely remove source vibration streamlined car reduce whistling noise produced running lift high speed inside narrow shaft certification elevator world recordholders authoritative guinness world record great honour said masayuki shimono president manufacturer toshiba elevator building system installed lift first record world fastest passenger elevator published first edition guinness book record interesting indicator technology advanced year since first edition record per minute kmh less half speed new record said hein roux specialist researcher guinness world record taipei tfc tower taller petronas tower kuala lumpur malaysia formerly world tallest skyscraper,tech
broadband gather pace one person joining internet fast lane every second according telecom giant said number people broadband via telephone line surpassed four million including connected via cable almost six million people fast alwayson connection boom fuelled fierce competition falling price well greater availability broadband phone line takeup rate broadband accelerating terrific pace said ben verwaayen bts chief executive strong position hit five million target summer much earlier previously expected last million connection made past four month thousand people added total every day week signing broadband include get service direct via many company resell line name part surge people signing due stretching reach adsl widely used way getting broadband beyond six kilometre asymmetric digital subscriber line technology let ordinary copper phone line support high data speed standard speed kbps though faster connection available according home business receive broadband phone line aim extend figure next summer also estimated million cable broadband customer,tech
hollywood campaign hit website movie studio effort stop pirated film shared peertopeer network claimed highprofile victim campaign legal action thought behind closure widely used suprnovaorg website site popular place people swapping sharing link bittorrent network recent study showed half peertopeer traffic june bittorrent system message posted suprnovaorg sunday site controller said site closing good way know site return message said would hosting torrent link continued sorry way tried everything part would keep going said operator suprnova site discussion forum net chat channel site thought closed following announcement motion picture association america launching legal action operating bittorrent server rather end user way bittorrent work server site host actual file shared instead host link point people others targeting server mpaa hope cripple bittorrents ability share file opening day mpaa campaign organisation filed lawsuit operator bittorrent server site launching legal seems effect phoenix torrent another popular bittorrent site also decided shut though gave reason closure thought motivated threat legal action last week finnish police raided bittorrent site based country according report let user shared pirated film software music game,tech
pole play gameboy blippop group artist poland taken cacophony blip boops beep created player bash button nintendos handheld gameboy console new level gameboyzz orchestra project taken game sound put together music tune dubbed blippop think donkey kong meet norman cook maybe tetri take kraftwerk way slice sound distinct sound made six nintendo gameboys mixture older model newer advance handhelds gameboyzz orchestra project tweak software bit connects unit mixing board jarek kujda one project founding member electronic music video game playing experimental music three four year ago first used gameboy band drum machine said kujda realised console could used rudimentary synthesizer wondered one gameboy make music would happen put six together kujda found five people interested gameboyzz orchestra project born gameboyzz orchestra project improvisational project said kudja prepare pattern concert improvise concert group play maybe four five show year malgorzata kujda jareks younger sister fellow band member describes gameboyzz orchestra project concert lot noise example make music hard beat noise said make another music different sound concert improvise think fun gameboyzz orchestra project admits get mixed reaction audience love group music others quite sure make world electronic music purveyor blippop unique jarek kujda say try unique lot people making music old school stuff electronic old school stuff like commodore atari spectrum said want play experimental music cover song something like electronic jam session gameboyzz orchestra project track available online group hope make next year sponsorship courtesy polish distributor nintendo product member gameboyzz orchestra project expect serious competition anytime soon gameboy advance cost poland day still way beyond reach polish gamers musician clark boyd technology correspondent world bbc world service wgbhboston coproduction,tech
santy worm make unwelcome visit thousand website bulletin board defaced virus used google spread across net santy worm first appeared december within hour successfully hit website malicious program exploit vulnerability widely used phpbb software santys spread stopped google began blocking infected site searching new victim worm replaces chat forum webpage announcing site defaced malicious program soon infected site hit worm started randomly searching website running vulnerable phpbb software google started blocking search query rate infection tailed sharply message sent finnish security firm fsecure google security team said seven hour response something like outrageous think better reviewing procedure improve response time future similar problem google team said security firm estimate website run discussion group forum open source phpbb program worst attack seems search conducted morning december produced hit site showing text used defacement message people using site hit santy affected worm santy first malicious program use google help spread july variant mydoom virus slowed search google program flooded search site query looking new email address send,tech
software patent law delayed controversial new rule patenting computerbased invention put hold due last minute intervention poland poland large therefore crucial member requested time consider issue especially relates patenting software critic say law would favour large company small innovative one say could massive ramification development open source software polish minister want see phrasing text directive patentability computerimplemented invention changed excludes patenting software planned law ignited angry debate whether allow patenting computer program internet business method currently happens instance usbased amazoncom hold patent oneclick shopping critic claim law say needed harmonise little law idea patent right claimed protect inventor case exclusively interest big company protected eva lichtenberg austrian green member european parliament said statement smaller innovative firm afford patenting legal cost directive would inflict added european parliament already clashed european union issue accusation process decide issue undemocratic directive subject several previous delay,tech
apple sue tiger file sharer apple taken legal action stop online leak new product computer giant sued three men releasing preview version latest mac osx software onto filesharing site prior release said two version operating system codenamed tiger put onto net october december second time two week apple taken legal action protect future product tiger due shipped early last week filed lawsuit unnamed individual leaked detail new product onto web latest action member apple developer connection group programmer get see test version upcoming software develop change program work member apple developer connection receive advance copy apple software strict confidentiality agreement take seriously protect intellectual property apple said statement added future financial result much dependent developing improving operating system software thought men used site employ bittorrent technology bittorrent technology site host actual file shared instead host link point people others particular file last week motion picture association america launched legal campaign targeting website operate using bittorrent system effort clamp movie piracy apple stranger taking legal action leak product information december sued former contractor allegedly put drawing image engineering detail powermac computer online latest action filed monday district court california come week macworld conference san francisco used showcase new product,tech
apple unveils lowcost mac mini apple unveiled new lowcost macintosh computer mass billed mac mini chief executive steve job showed new machine annual macworld speech san francisco macintosh sold described job important mac made apple job also unveiled ipod shuffle new music player using cheaper flash memory rather hard drive used expensive ipod new computer shift company new territory traditionally firm known design innovationled firm rather massmarket manufacturer mac mini come without monitor keyboard mouse second version larger hard drive also sold machine available january described job byodkm bring display keyboard mouse attempt win window customer job said would appeal people thinking changing operating system people thinking switching excuse said newest affordable mac ever new computer subject speculation several week people surprised announcement many analyst already said sensible move january apple sued website published said specification new computer ian harris deputy editor magazine mac format said machine would appeal pcowning consumer purchased ipod want taste mac like seen ipod harris added everybody thought apple happy remain niche maker luxury computer moving market dominated low margin manufacturer like dell bold move show apple keen capitalise mass market success ipod mac mini appeal user looking attractive fuss computer new ipod shuffle come two version one offering storage second one gigabyte storage went sale tuesday music player display play song either consecutively shuffled smaller ipod hold song said job job told delegate macworld ipod already market share digital music player,tech
speech take search engine scottish firm looking attract web surfer search engine read result called speegle look feel normal search engine added feature able read result scottish speech technology firm cec system launched site november expert questioned whether talking search engine real benefit people visual impairment edinburghbased firm cec married speech technology everpopular internet search ability search becoming increasingly crucial surfer baffled huge amount information available web according search engine ask jeeves around surfer visit search engine first port call net people visiting speegle select one three voice read result query summarise news story source bbc reuters still bit robotic make mistake never going completely natural sounding voice bad said speegle founder gordon renton system ideal people blurred vision want search something background something else saying suitable totally blind people although royal national institute blind rnib looking technology added julie howell digital policy manager rnib expressed doubt whether speegle similar site added anything blind people experience web whole lot option like springing web one think carefully market going said blind people specialised screen reader available job technology sophisticated way added site technology dubbed panavox take web text convert synthesised speech past speech technology compatible broadband huge file downloads cec say compression technology mean also work slower dialup connection visitor speegle may notice look feel site bear passing resemblance better known silent search engine google google connection speegle use bright colour simply make site visible visual impairment said renton ripoff something google planning truth saying imitation sincerest form flattery said speegle proving popular learning english country japan china site bombarded people listening word repetition could useful although may end talking like robot said renton,tech
broadband steam ahead american joining internet fast lane according official figure number people business connected broadband jumped year said federal communication commission fcc report said million broadband connection end june still behind compared nation ranked world telecom body reelection campaign president george bush pledge ensure affordable highspeed net access would available american according report fcc broadband becoming increasingly popular people using research shopping well downloading music watching video total number people business broadband rose million year ending june compared million june whereas people hook broadband via asymmetric digital subscriber line adsl technology let ordinary copper phone line support high data speed cable lead way accounting million line broadband phone line make million connection according fcc figure,tech
napster offer rented music music downloading rejected free peer peer service costly business cost paying even little per track add particularly people one new generation player store thousand song paying per track music becoming outmoded paying per minute internet access alternative monthly yearly subscription model springing convenient ultimately cheaper way owning music music fan moving away buying traditional bundled package dozen song used call album newer way fit lifestyle either single track subscription service said paul myers chief executive wippit ukbased music download service itunes good business sale individual track ipod owner others questioning whether concept owning music even valid digital age napster due launch new rental subscription service dubbed napster next month service used player support microsoft window latest digital right management technology known janus includes player made samsung rio creative currently offer betaversion service cost per month unlimited downloads technology ensures music downloaded player remains playable user subscribes service user need update license monthly basis tune longer play outraged digital music lover especially napster already offer cheaper service downloading music napster claim higher price result record label charging togo service say also offer greater value customer myers convinced rental model work consumer weve offering unlimited music subscription service three year customer know want format interoperability excellent value reassurance music purchased wippit keep enjoy whatever device choose said want download track wont play next month decide unsubscribe service change portable player ipod latest mobile phone wippit offer download subscription service per month per year catalogue around song,tech
broadband soar broadband jumbo jet would seen taxiing runway firing engine preparing takeoff year seen soar spring literally took sky lufthansa british airway trialled flight perhaps said indispensable people beginning perceive technology rather useful skyhigh broadband would actually flying high autumn five million briton signed highspeed net access home enthusiasm unlikely dampen time soon expert predict end next year number risen eight million home two key factor whetting people appetite falling price huge marketing push operator telewest offered standard broadband less beginning year invisible barrier breached broadband truly gone mass market feeding frenzy followed firm vied eyeball price war reminiscent following mass market takeup dialup broadband less even touted firm although low price raised eyebrow among established company questioning able sustain business model became broadbanders turning back day waiting modem kick began seem outdated idea jungle without celebrity rest world also falling love benefit fast internet access tune million connection worldwide april prompting research firm point topic declare one fastest growing technology ever september number broadband connection finally overtook dialup december announced making new broadband connection every second broadband mentioned oclock news tabloid sun even carried cartoon joke two significant piece news broadband item make headline may quietly announced shaving cost allowing operator access telephone exchange socalled local loop unbundling vital local loop crucial link telephone exchange home moment stranglehold line making key voice deciding adsl product get home cheaper local loop unbundling rival offer faster service leave broadband today looking positively tortoiselike mean finally catch country france netherlands home routinely enjoying speed megabit per second major price fall mean rather talk company actually starting get equipment bts exchange may seem exciting remarkable transition given year ago argument local loop unbundling bore passing resemblance northern ireland peace talk fraught bitter end sight another big piece news broadband user extension bts reach meaning population could get broadband regardless far away exchange lived slight caveat wanting upgrade mbps broadband still live within six kilometre broadbandenabled exchange thousand frustrated inability get technology news meant could finally join broadband fast access telephone cable operator ntl telewest also bumper year biggest news increased speed introducing service user offering free upgrade cable operator limited reach perhaps testament big deal local loop unbundling could become even considering extending range via route broadband seem confusing consumer huge amount operator offering many different product capped bandwidth different length contract setup fee unlikely get less easy understand remains plane worth catching get faster offer extra cheap telephone call online real thing remember coming year enjoy ride,tech
half mobile online multimedia mobile phone finally showing sign taking briton using online figure industry monitor mobile data association mda show number phone gprs technology doubled since last year gprs let people browse web access news service mobile music application like mobile chat end mda predicts mobile able access net via gprs mda say figure three month september rapid increase figure time previous year million people mobile figure mean half phone use gprs gprs often described technology generation sitting technology like fast highquality broadband internet phone service offered mobile operator people finding reason online via mobile downloadable ringtones still proving highly popular mobile chat bandaid fastest everselling ringtone year according mda chat given publicity prime minister tony blair answered question mobile text chat multimedia messaging service also looked brighter mobile able send receive picture message rise last september figure recent report continental research reflects continuing battle mobile company actually persuade people online use said camera phone user never sent multimedia message mobile company keen people use multimedia function phone like sending going online generates money critic say confusing mobile difficult use also issue interoperability able send form mobile using one network different one,tech
blinx sequel purr nicely original blinx intended convert many platform game lover microsofts new xbox console sharp graphic novel gameplay main character able pause slow rewind fastforward time meant lure many fan new machine poor design meant game became frustrating affair player often stranded halfway level without required tool finish thankfully sequel fixed many original fault time around play blinx instead given chance create two unique cat character two pig character character generator detailed minute tweaking adjusting create unique personality unleash game game progress swap two rival faction pig feline assuming role created character thrust game see two faction competing recover piece missing time crystal original feline persona control time time pig get control space number puzzle require control time solve pig create thing warp space bubble void trap order progress control space time achieved number vcrstyle icon quite intuitive annoyingly puzzle little obviously flagged gamers find chore challenge solve game also tried emulate franchise jak daxter ratchet clank number combat element little predictable tend drag general polish game dulled affair game excellent graphic easily bestlooking platform game around sound dollop humour make attractive game younger platform fan blinx xbox,tech
year search became personal odds fire browser straight favourite search engine rather type web address may see height laziness era information overload search become vital tool navigating net symptomatic way use internet changing google shown money offering service people live without shortage company vying loyalty web searcher offering wealth different service tool help find want past month giant technology world microsoft yahoo sought grab slice search action user experience contributed people searching said yonca brunini yahoo people become familiar internet tend spend time online ask query said second thing broadband brunini told bbc news website internet colour done search hardly new phenomenon around since early day net veteran surfer remember oldtimer like hotbot altavista search always important said holzle google vicepresident operation trumpeted even truer user information people didnt realise search future financials something google shown web commerce work targeted small advert appear top righthand side page related original search small helped google reach revenue three month september others woken fact make money web query see market microsoft bound step microsoft see search important nobody query said holzle microsoft one net giant muscling search yahoo ask jeeves amazon handful smaller outfit seeking capture eyeball web user face plethora choice company try outflank google rolling new search product desktop search reflects battlefield shifted net search finding way around web unlocking information hidden gigabyte document image music hard drive advance search still clumsy tool often failing come exactly mind order better job search engine trying get know better better job remembering cataloguing managing information come across personalisation going big area future said yahoo yonca brunini whoever crack give information want going winner understand give better result tailored perhaps holy grail search understanding looking providing quickly problem one yet know get,tech
ibm free software patent computer giant ibm say software patent released open development community move mean developer able use technology without paying licence company ibm described step new era dealt intellectual property promised patent would made freely available patent include software range practice including text recognition database management traditional technology business policy amass patent despite ibms announcement company continues follow route ibm granted patent firm new york time report past year ibm granted patent company ibm received patent period reportedly current patent statement john kelly ibm senior vice president technology intellectual property said true innovation leadership number patent granted innovating benefit customer partner society pledge today beginning new era ibm manage intellectual property past ibm supported noncommercial operating system linux although critic said done attempt undermine microsoft company said wanted encourage firm release patent called patent common adam jollans ibms worldwide linux strategy manager said move genuine attempt encourage innovation believe releasing patent result innovation moving quickly encouraging collaboration following model much like academia jollans likened plan patent common way internet developed said everyone could take advantage result collaboration internet impact everyone benefit everyone take advantage stuart cohen chief executive firm open source development lab said move could mean change way company deal patent think company follow suit said everyone supportive florian mueller campaign manager group lobbying toprevent software patent becoming legal european uniondismissed ibms move insubstantial diversionary tactic wrote mueller leadsnosoftwarepatentscom message group website let put perspective talking aboutroughly one percent ibms worldwide patent portfolio filethat number patent month time added ibm continue hold patent pledged seek royalty patent company said would place restriction company group individual use opensource project open source software developed programmer offer source code origin program free allow others adapt improve software end user right modify redistribute software well right package sell software area covered patent released ibm include storage management simultaneous multiprocessing image processing networking ecommerce,tech
yahoo move desktop search internet giant yahoo launched software allow people search email file firm following footstep microsoft google ask jeeves offered similar service search become lucrative hotlycontested area expansion net firm looking extend loyalty beyond web hard drive providing bigger storage user could need help locate important file photo desktop search technology licensed usbased firm technology designed work alongside microsofts outlook outlook express email program searching email effectively becoming increasingly important especially amount spam increase according research message analyst radicati group business critical information stored email attachment yahoo software also work separately desktop searching music photo file user search variety criterion including file name size date time doesnt yet incorporate web searching although yahoo promised future version allow user search webbased desktop data getting file desktop real commercial opportunity lie linking web content said julian smith analyst research firm jupiter extending idea search getting closer relationship consumer organising search internet file computer well said search engine often first port call user onto web new foray desktop search rung alarm bell human right group concerned implication privacy everyone impressed functionality service alexander linden vice president emerging technology analyst firm gartnerdownloaded google product since removed interesting said belief rush enter desktop business way keeping rival desktop search one many feature people would like suspicious usefulness said useful would tool combine internet intranet desktop search alongside improvement key word searching said,tech
ring steel combat net attack gambling hugely popular especially techsavvy criminal many extortionist targeting netbased betting firm threatening cripple website deluge data unless ransom paid deep defence put place biggest net firm stop attack increasing number attack huge amount data used try bump site web prompting firm adopt measure net firm realising antivirus firewall said paul king chief security architect cisco thing done network protect data centre king said way properly combat socalled distributed denialofservice attack intelligent netbased system many gambling site suffering ddos attack offshore data hosting centre large scale data flood could knock access many site one criminal targeting said king overspill effect likely grow attack grow size scale malcolm seagrave security expert energis said common type attack hit site megabyte data short period time bigger attack sending megabyte traffic rarely seen said feel like turning dial see traffic gradually growing said far attack involving gigabyte data said seagrave however added matter time large attack mounted maria capella spokeswoman net provider pipex said ddos attack height customer getting hit every four five day defence put place constantly monitor stream data flowing across network pluck traffic destined target site understanding whats genuine traffic keeping attack traffic going site said study profile traffic soon see anomaly profile thats start get backbone engineering boy see going sustain attack said capella traffic hard spot ddos attack typically use thousand computer many different country participating machine sends small part entire data flood typically computer infected virus worm report success net address compromised machine back malicious hacker hitech criminal set virus hijacked computer known zombie bot collection called bot net many spammer rent bot net help anonymously send junk mail zombie based outside country host target site getting attacking shut difficult often pipex net supplier get advance notice attack happen serious player tend precede attack kind ransom email said capella ask part service provide customer notify anything advance would give forewarning attack spotted dedicated net hardware take remove attack traffic ensure site stay energis took similar approach said seagrave technology allows detect attack minute rather let network engineer spend hour pulling information together said seagrave also net firm starting work closely together problem ddos attack pool information coming information gathered attack originated led arrest said energis also intelligence work get insight site criminal gang plan target people place shouldnt monitoring tech site said sometimes though said spotting next victim easy see going alphabetically list gambling site trying one another said seagrave,tech
hacker break tmobile man facing charge hacking computer arm mobile phone firm tmobile californian man nicholas lee jacobsen arrested october jacobsen tried least twice hack tmobiles network took name social security number customer said company spokesman arrest came year tmobile uncovered unauthorised access secret service investigating case tmobile stringent procedure place monitor suspicious activity limited activity able take corrective action immediately peter dobrow tmobile spokesperson said thought jacobsens hacking campaign took place least seven month time read email personal computer file according court record although jacobsen managed get hold data thought failed get customer credit card number stored separate computer system said dobrow tmobile confirmed secret service also looking whether hacker accessed photo tmobile subscriber taken camera phone associated press agency reported jacobsen also read personal file secret service agent apparently investigating case los angeles grand jury indicted jacobsen intentionally accessing computer system without authorisation unauthorised impairment protected computer march october currently bail tmobile subsidiary company deutsche telekom million subscriber,tech
window worm travel tetri user warned window virus pose hugely popular tetri game cellery worm installs playable version classic falling block game infected user play game worm spends time using machine search new victim infect nearby network risk infection cellery thought low copy worm found wild cellery worm spread via email like many virus instead browse computer network shut insecure way connect machine infects machine cellery installs version tetri user play game start worm also start music file accompany time virus start scouring network vulnerable machine virus damage machine heavily infected network could slow scanning traffic build productivity may suffer user spend time playing tetri running window could vulnerable worm company culture allowing game played office staff may believe simply new game installed rather something cause concern said graham cluley spokesman antivirus firm sophos far number people infected cellery thought small risk infection low sophos urged user company update antivirus software keep protected,tech
state act stop spammer state texas filed lawsuit two men believed among world top five spammer seeking million dollar damage civil lawsuit filed earlier week texas attorney general said started legal action message sent alleged spammer broke three law governing email marketing company named lawsuit denied wrongdoing said complied relevant law texas lawsuit filed ryan samuel pitylak university oftexas student mark stephen trotter california thought top executive three company payperaction llc leadplex llc leadplex inc suspected sending many million unwanted email message illegal spam must stopped said greg abbott texas attorney general announcing legal action spam one aggravating pervasive problem facing consumer today attorney general alleges message sent pitylak trotter company broke controlling assault nonsolicited pornography marketing act canspam well texas electronic mail solicitation act texas deceptive trade practice act three act confer cash penalty violation term men found guilty penalty applied two men could face damage bill running million abbott said message sent pair broke law using misleading subject line identifying advert offering service licence texas lawyer alleged spammer said lawsuit groundless two men would defend strongly accusation leadplex payperaction legitimate internet marketing company complete compliance federal canspam act said lin hughes speaking behalf pitylak trotter similar move federal trade commission ftc court order stop international group spammer sending sexually explicit email ftc took action message sent violated several part canspam act particular pornographic message identify sexually explicit deceptive subject heading working optout mechanism failed mention advert give sender real world address court order stop spammer sending email freeze asset prior hearing permanent injunction,tech
world tour top video gamers two gamers embark world tour part lucrativeever global game tournament aaron foster david treacy right take part tournament offering total prize money cash handed separate competition continenthopping contest organised cyberathlete professional league part prize pair travel cost paid ensure get different bout cpl world tour kick midfebruary first leg istanbul ten bout tournament played throughout one different country stop prize money grab tournament champion leg cpl world tour walk away prize winner grand final get prize purse total pot winner stage tour automatically get place next stop world tour stop open keen gamer register online registration first stop open weekend proplayers winning spot tour destination qualifying event organised cpl partner winner qualifier get seeded higher elimination part tournament foster treacy get chance attend world tour member fourkings gaming clan towards end fourkings staged series online painkiller competition reveal top player game best eight player met facetoface special elimination event late december foster tracey proved prowess painkiller part prize pair also get contract fourkings intel one progaming team lot people take gaming seriously support local national team passion sport said simon bysshe filmed event fourkings intel people downloaded movie tournament highlight professional gaming stay grow popularity said,tech
soupedup wifi horizon super highspeed wireless data network could soon use government wireless watchdog seeking help best way regulate technology behind network called ultra wideband uwb ofcom want ensure arrival uwbusing device cause problem already use part radio spectrum uwb make possible stream huge amount data air short distance one likely uwb make possible send dvd quality video image wirelessly screen let people beam music medium player around home technology potential transmit hundred megabit data per second uwb could also used create socalled personal area network let person gadget quickly easily swap data amongst technology work range metre billion short radio pulse every second carry data recent consumer electronics show vega product uwb chip builtin got first public airing currently use uwb allowed strict licencing scheme seeking opinion industry find whether allow uwb licenceexempt basis said spokesman ofcom company march respond april due start consultation europewide adoption uwb crosseurope body radio regulator known european conference postal telecommunication administration cept carrying research harmonisation programme early sight cept work caused controversy think overemphasis uwbs potential interfere existing user contrast preliminary ofcom report found would quite straightforward deploy uwb without causing problem already use ofcom spokesman said considering imposing mask set technical restriction uwbusing device would want device strict control power level transmit long way wide area said despite current restriction technology already used cambridgebased ubisense customer around world using shortrange radio technology said david theriault standard regulatory liaison ubisense said uwb driving novel way interact computer like mouse time said said european decision uwb allied ieee decision exact specification would help drive adoption prior adoption way gadget computer communicate uwb used sensing technology used spot thing crack surface runway help fireman detect people wall,tech
